rally_uid,sex,match,numberGame,rally_id,strikeNumber,scoreSelf,scoreOther,serverGetPoint,gamePlayerId,gamePlayerOtherId,strikeId,handId,strengthId,spinId,pointId,actionId,positionId
11180,1,223,5,6,7,3,2,1,6,31,4,2,3,1,9,2,0
11180,1,223,5,6,8,2,3,1,31,6,4,2,0,0,0,13,0
11182,1,223,5,8,1,2,5,1,31,6,1,1,2,5,2,15,1
11182,1,223,5,8,2,5,2,1,6,31,2,1,1,2,5,11,1
11182,1,223,5,8,3,2,5,1,31,6,4,2,2,1,8,1,0
11182,1,223,5,8,4,5,2,1,6,31,4,2,2,3,5,13,0
11182,1,223,5,8,5,2,5,1,31,6,4,1,2,1,8,1,0
11182,1,223,5,8,6,5,2,1,6,31,4,1,1,1,0,2,0
11183,1,223,5,9,1,5,3,0,6,31,1,1,2,2,5,15,1
11183,1,223,5,9,2,3,5,0,31,6,2,2,1,2,5,10,1
11183,1,223,5,9,3,5,3,0,6,31,4,2,2,1,9,1,0
11183,1,223,5,9,4,3,5,0,31,6,4,2,2,3,9,13,0
11183,1,223,5,9,5,5,3,0,6,31,4,2,2,1,0,1,0
11184,1,223,5,10,1,5,4,1,6,31,1,1,2,2,2,15,1
11184,1,223,5,10,2,4,5,1,31,6,2,1,1,2,2,11,1
11184,1,223,5,10,3,5,4,1,6,31,4,1,1,2,5,11,0
11184,1,223,5,10,4,4,5,1,31,6,4,2,2,1,0,1,0
11185,1,223,5,11,1,4,6,0,31,6,1,1,2,5,1,15,1
11185,1,223,5,11,2,6,4,0,6,31,2,1,1,2,3,11,1
11185,1,223,5,11,3,4,6,0,31,6,4,2,1,2,2,11,0
11185,1,223,5,11,4,6,4,0,6,31,4,1,1,2,5,11,0
11185,1,223,5,11,5,4,6,0,31,6,4,2,0,0,0,1,0
11186,1,223,5,12,1,4,7,1,31,6,1,1,2,5,1,15,1
11186,1,223,5,12,2,7,4,1,6,31,2,1,1,2,5,10,1
11186,1,223,5,12,3,4,7,1,31,6,4,2,2,1,8,1,0
11186,1,223,5,12,4,7,4,1,6,31,4,1,1,3,0,13,0
11187,1,223,5,13,1,7,5,1,6,31,1,1,2,3,1,15,1
11187,1,223,5,13,2,5,7,1,31,6,2,1,2,1,5,7,1
11187,1,223,5,13,3,7,5,1,6,31,4,1,2,1,4,1,0
11187,1,223,5,13,4,5,7,1,31,6,4,1,2,3,5,13,0
11187,1,223,5,13,5,7,5,1,6,31,4,1,3,1,5,1,0
11187,1,223,5,13,6,5,7,1,31,6,4,2,2,3,0,13,0
11188,1,223,5,14,1,8,5,0,6,31,1,1,2,3,6,15,1
11188,1,223,5,14,2,5,8,0,31,6,2,2,2,1,8,1,1
11188,1,223,5,14,3,8,5,0,6,31,4,2,2,3,4,13,0
11188,1,223,5,14,4,5,8,0,31,6,4,1,2,1,8,1,0
11188,1,223,5,14,5,8,5,0,6,31,4,1,2,3,5,13,0
11188,1,223,5,14,6,5,8,0,31,6,4,1,3,1,8,1,0
11188,1,223,5,14,7,8,5,0,6,31,4,2,1,3,0,13,0
11189,1,223,5,15,1,6,8,1,31,6,1,1,2,5,2,15,1
11189,1,223,5,15,2,8,6,1,6,31,2,1,1,2,5,10,1
11189,1,223,5,15,3,6,8,1,31,6,4,2,2,1,0,1,0
11189,1,223,5,15,4,8,6,1,6,31,4,1,1,3,0,13,0
11190,1,223,5,16,1,7,8,0,31,6,1,1,2,5,2,15,1
11190,1,223,5,16,2,8,7,0,6,31,2,1,1,2,5,11,1
11190,1,223,5,16,3,7,8,0,31,6,4,2,2,4,6,4,0
11190,1,223,5,16,4,8,7,0,6,31,4,2,3,1,9,2,0
11190,1,223,5,16,5,7,8,0,31,6,4,2,2,3,0,13,0
11191,1,223,5,17,1,9,7,0,6,31,1,1,2,4,2,15,1
11191,1,223,5,17,2,7,9,0,31,6,2,2,2,4,8,4,1
11191,1,223,5,17,3,9,7,0,6,31,4,1,1,3,5,13,0
11191,1,223,5,17,4,7,9,0,31,6,4,1,3,1,8,1,0
11191,1,223,5,17,5,9,7,0,6,31,4,1,0,0,0,2,0
11192,1,223,5,18,1,9,8,0,6,31,1,1,2,2,5,15,1
11192,1,223,5,18,2,8,9,0,31,6,2,2,2,4,8,4,1
11192,1,223,5,18,3,9,8,0,6,31,4,2,1,3,0,13,0
11192,1,223,5,18,4,8,9,0,31,6,4,1,1,1,8,1,0
11192,1,223,5,18,5,9,8,0,6,31,4,1,3,1,8,2,0
11192,1,223,5,18,6,8,9,0,31,6,4,1,2,3,8,13,0
11192,1,223,5,18,7,9,8,0,6,31,4,1,3,1,0,1,0
11193,1,223,5,19,1,9,9,1,31,6,1,1,2,5,6,16,1
11193,1,223,5,19,2,9,9,1,6,31,2,2,1,2,5,10,1
11193,1,223,5,19,3,9,9,1,31,6,4,1,2,1,8,1,0
11193,1,223,5,19,4,9,9,1,6,31,4,2,1,3,5,13,0
11193,1,223,5,19,5,9,9,1,31,6,4,1,2,1,8,1,0
11193,1,223,5,19,6,9,9,1,6,31,4,1,3,1,0,2,0
11194,1,223,5,20,1,10,9,1,31,6,1,1,2,3,6,15,1
11194,1,223,5,20,2,9,10,1,6,31,2,2,3,4,9,4,1
11194,1,223,5,20,3,10,9,1,31,6,4,2,2,3,9,13,0
11194,1,223,5,20,4,9,10,1,6,31,4,2,2,1,5,1,0
11194,1,223,5,20,5,10,9,1,31,6,4,1,3,1,8,2,0
11194,1,223,5,20,6,9,10,1,6,31,4,1,2,1,0,2,0
11195,2,224,1,1,1,0,0,0,8,36,1,1,1,5,2,15,1
11195,2,224,1,1,2,0,0,0,36,8,2,2,1,2,9,10,1
11195,2,224,1,1,3,0,0,0,8,36,4,1,2,1,9,1,0
11195,2,224,1,1,4,0,0,0,36,8,4,2,2,3,9,13,0
11195,2,224,1,1,5,0,0,0,8,36,4,2,2,1,0,1,0
11196,2,224,1,2,1,0,1,1,8,36,1,1,2,4,8,15,1
11196,2,224,1,2,2,1,0,1,36,8,2,2,2,1,0,1,1
11197,2,224,1,3,1,1,1,1,36,8,1,1,2,4,8,15,1
11197,2,224,1,3,2,1,1,1,8,36,2,1,2,1,0,1,1
11198,2,224,1,4,1,2,1,1,36,8,1,1,2,4,2,15,1
11198,2,224,1,4,2,1,2,1,8,36,2,1,1,1,8,7,1
11198,2,224,1,4,3,2,1,1,36,8,4,1,3,1,7,1,0
11198,2,224,1,4,4,1,2,1,8,36,4,1,0,0,0,0,0
11199,2,224,1,5,1,1,3,0,8,36,1,1,2,4,6,16,1
11199,2,224,1,5,2,3,1,0,36,8,2,1,2,1,6,1,2
11199,2,224,1,5,3,1,3,0,8,36,4,2,0,0,0,13,0
11200,2,224,1,6,1,1,4,0,8,36,1,1,2,5,5,15,1
11200,2,224,1,6,2,4,1,0,36,8,2,2,2,1,9,1,2
11200,2,224,1,6,3,1,4,0,8,36,4,1,3,1,7,2,0
11200,2,224,1,6,4,4,1,0,36,8,4,1,2,1,8,5,0
11200,2,224,1,6,5,1,4,0,8,36,4,1,0,0,0,0,0
11201,2,224,1,7,1,5,1,0,36,8,1,1,2,5,9,15,1
11201,2,224,1,7,2,1,5,0,8,36,2,2,2,1,8,1,1
11201,2,224,1,7,3,5,1,0,36,8,4,2,2,1,9,6,0
11201,2,224,1,7,4,1,5,0,8,36,4,2,2,1,8,6,0
11201,2,224,1,7,5,5,1,0,36,8,4,1,2,1,9,5,0
11201,2,224,1,7,6,1,5,0,8,36,4,2,2,1,8,6,0
11201,2,224,1,7,7,5,1,0,36,8,4,2,2,1,9,6,0
11201,2,224,1,7,8,1,5,0,8,36,4,2,3,1,7,6,0
11201,2,224,1,7,9,5,1,0,36,8,4,1,0,0,0,5,0
11202,2,224,1,8,1,5,2,0,36,8,1,1,2,4,2,15,1
11202,2,224,1,8,2,2,5,0,8,36,2,2,2,4,8,4,1
11202,2,224,1,8,3,5,2,0,36,8,4,2,2,1,9,6,0
11202,2,224,1,8,4,2,5,0,8,36,4,2,2,1,8,6,0
11202,2,224,1,8,5,5,2,0,36,8,4,2,2,1,0,6,0
11203,2,224,1,9,1,3,5,0,8,36,1,1,2,5,2,15,1
11203,2,224,1,9,2,5,3,0,36,8,2,1,1,2,3,11,2
11203,2,224,1,9,3,3,5,0,8,36,4,2,1,2,8,10,0
11203,2,224,1,9,4,5,3,0,36,8,4,1,2,1,9,1,0
11203,2,224,1,9,5,3,5,0,8,36,4,2,2,3,8,13,0
11203,2,224,1,9,6,5,3,0,36,8,4,2,2,1,8,1,0
11203,2,224,1,9,7,3,5,0,8,36,4,1,2,1,7,2,0
11203,2,224,1,9,8,5,3,0,36,8,4,1,3,1,7,5,0
11203,2,224,1,9,9,3,5,0,8,36,4,1,2,1,0,2,0
11205,2,224,1,11,1,7,3,1,36,8,1,1,2,4,2,15,1
11205,2,224,1,11,2,3,7,1,8,36,2,1,1,3,0,10,1
11206,2,224,1,12,1,8,3,1,36,8,1,1,2,4,2,15,1
11206,2,224,1,12,2,3,8,1,8,36,2,1,1,3,2,11,1
11206,2,224,1,12,3,8,3,1,36,8,4,1,1,3,5,10,0
11206,2,224,1,12,4,3,8,1,8,36,4,2,2,1,0,1,0
11207,2,224,1,13,1,3,9,0,8,36,1,1,2,5,1,15,1
11207,2,224,1,13,2,9,3,0,36,8,2,1,1,2,2,11,2
11207,2,224,1,13,3,3,9,0,8,36,4,1,1,2,5,10,0
11207,2,224,1,13,4,9,3,0,36,8,4,1,2,1,4,1,0
11207,2,224,1,13,5,3,9,0,8,36,4,1,1,3,0,13,0
11208,2,224,1,14,1,3,10,1,8,36,1,1,2,2,2,15,1
11208,2,224,1,14,2,10,3,1,36,8,2,1,2,2,9,10,2
11208,2,224,1,14,3,3,10,1,8,36,4,2,2,1,8,1,0
11208,2,224,1,14,4,10,3,1,36,8,4,2,2,1,9,6,0
11208,2,224,1,14,5,3,10,1,8,36,4,2,2,1,7,6,0
11208,2,224,1,14,6,10,3,1,36,8,4,1,1,3,0,13,0
11209,2,224,1,15,1,10,4,1,36,8,1,1,2,5,2,15,1
11209,2,224,1,15,2,4,10,1,8,36,2,1,1,2,0,11,1
11210,2,224,2,1,1,0,0,0,36,8,1,1,2,4,2,15,1
11210,2,224,2,1,2,0,0,0,8,36,2,1,1,3,8,10,1
11210,2,224,2,1,3,0,0,0,36,8,4,2,2,1,8,1,0
11210,2,224,2,1,4,0,0,0,8,36,4,2,2,1,8,6,0
11210,2,224,2,1,5,0,0,0,36,8,4,1,2,1,0,2,0
11211,2,224,2,2,1,0,1,1,36,8,1,1,2,4,1,15,1
11211,2,224,2,2,2,1,0,1,8,36,2,2,2,4,0,4,1
11212,2,224,2,3,1,1,1,1,8,36,1,1,2,5,2,15,1
11212,2,224,2,3,2,1,1,1,36,8,2,1,1,2,7,10,2
11212,2,224,2,3,3,1,1,1,8,36,4,1,2,1,7,1,0
11212,2,224,2,3,4,1,1,1,36,8,4,1,3,1,0,2,0
11213,2,224,2,4,1,2,1,0,8,36,1,1,2,4,2,15,1
11213,2,224,2,4,2,1,2,0,36,8,2,2,2,4,9,4,2
11213,2,224,2,4,3,2,1,0,8,36,4,2,2,1,5,6,0
11213,2,224,2,4,4,1,2,0,36,8,4,2,2,1,8,6,0
11213,2,224,2,4,5,2,1,0,8,36,4,1,3,1,9,2,0
11213,2,224,2,4,6,1,2,0,36,8,4,2,2,3,9,13,0
11213,2,224,2,4,7,2,1,0,8,36,4,1,3,1,8,1,0
11213,2,224,2,4,8,1,2,0,36,8,4,2,2,3,7,13,0
11213,2,224,2,4,9,2,1,0,8,36,4,1,0,0,0,1,0
11214,2,224,2,5,1,2,2,1,36,8,1,1,2,5,1,15,1
11214,2,224,2,5,2,2,2,1,8,36,2,1,1,2,5,10,1
11214,2,224,2,5,3,2,2,1,36,8,4,1,2,1,8,1,0
11214,2,224,2,5,4,2,2,1,8,36,4,2,1,3,0,13,0
11215,2,224,2,6,1,3,2,0,36,8,1,1,2,5,1,15,1
11215,2,224,2,6,2,2,3,0,8,36,2,1,1,2,5,11,1
11215,2,224,2,6,3,3,2,0,36,8,4,1,2,1,9,1,0
11215,2,224,2,6,4,2,3,0,8,36,4,2,2,3,9,13,0
11215,2,224,2,6,5,3,2,0,36,8,4,2,2,1,0,1,0
11216,2,224,2,7,1,3,3,0,8,36,1,1,2,5,9,15,1
11216,2,224,2,7,2,3,3,0,36,8,2,2,2,1,8,1,2
11216,2,224,2,7,3,3,3,0,8,36,4,2,2,1,8,6,0
11216,2,224,2,7,4,3,3,0,36,8,4,2,2,1,8,6,0
11216,2,224,2,7,5,3,3,0,8,36,4,2,3,1,0,6,0
11217,2,224,2,8,1,3,4,1,8,36,1,1,2,5,2,15,1
11217,2,224,2,8,2,4,3,1,36,8,2,1,1,2,9,10,2
11217,2,224,2,8,3,3,4,1,8,36,4,1,2,1,8,1,0
11217,2,224,2,8,4,4,3,1,36,8,4,2,2,3,0,13,0
11218,2,224,2,9,1,4,4,1,36,8,1,1,2,4,8,15,1
11218,2,224,2,9,2,4,4,1,8,36,2,1,2,1,8,1,2
11218,2,224,2,9,3,4,4,1,36,8,4,2,2,1,8,6,0
11218,2,224,2,9,4,4,4,1,8,36,4,2,2,1,0,6,0
11219,2,224,2,10,1,5,4,1,36,8,1,1,3,5,8,15,1
11219,2,224,2,10,2,4,5,1,8,36,2,2,1,1,5,1,2
11219,2,224,2,10,3,5,4,1,36,8,4,2,3,1,9,6,0
11219,2,224,2,10,4,4,5,1,8,36,4,2,1,1,0,6,0
11220,2,224,2,11,1,4,6,0,8,36,1,1,2,5,6,15,1
11220,2,224,2,11,2,6,4,0,36,8,2,2,1,2,9,10,2
11220,2,224,2,11,3,4,6,0,8,36,4,2,2,1,0,1,0
11221,2,224,2,12,1,4,7,0,8,36,1,1,2,4,2,15,1
11221,2,224,2,12,2,7,4,0,36,8,2,1,2,1,9,7,2
11221,2,224,2,12,3,4,7,0,8,36,4,2,3,1,8,1,0
11221,2,224,2,12,4,7,4,0,36,8,4,1,3,1,9,5,0
11221,2,224,2,12,5,4,7,0,8,36,4,2,2,1,8,6,0
11221,2,224,2,12,6,7,4,0,36,8,4,1,3,1,7,2,0
11221,2,224,2,12,7,4,7,0,8,36,4,1,0,0,0,0,0
11222,2,224,2,13,1,8,4,1,36,8,1,1,2,5,2,15,1
11222,2,224,2,13,2,4,8,1,8,36,2,2,1,4,9,4,2
11222,2,224,2,13,3,8,4,1,36,8,4,2,2,1,8,6,0
11222,2,224,2,13,4,4,8,1,8,36,4,2,2,1,0,6,0
11223,2,224,2,14,1,9,4,1,36,8,1,1,2,5,2,15,1
11223,2,224,2,14,2,4,9,1,8,36,2,1,1,2,0,11,2
11224,2,224,2,15,1,4,10,1,8,36,1,1,2,5,1,15,1
11224,2,224,2,15,2,10,4,1,36,8,2,1,1,2,2,11,2
11224,2,224,2,15,3,4,10,1,8,36,4,1,1,2,2,11,0
11224,2,224,2,15,4,10,4,1,36,8,4,1,1,2,9,10,0
11224,2,224,2,15,5,4,10,1,8,36,4,2,3,1,9,1,0
11224,2,224,2,15,6,10,4,1,36,8,4,2,1,3,0,13,0
11225,2,224,2,16,1,5,10,1,8,36,1,1,2,5,2,15,1
11225,2,224,2,16,2,10,5,1,36,8,2,2,2,4,0,4,2
11225,2,224,2,16,3,5,10,1,8,36,4,2,3,1,9,2,0
11225,2,224,2,16,4,10,5,1,36,8,4,2,2,3,7,13,0
11225,2,224,2,16,5,5,10,1,8,36,4,1,3,1,9,1,0
11225,2,224,2,16,6,10,5,1,36,8,4,2,2,3,0,13,0
11226,2,224,2,17,1,10,6,0,36,8,1,1,2,5,5,15,1
11226,2,224,2,17,2,6,10,0,8,36,2,2,2,4,9,4,2
11226,2,224,2,17,3,10,6,0,36,8,4,2,2,1,8,6,0
11226,2,224,2,17,4,6,10,0,8,36,4,2,2,1,9,6,0
11226,2,224,2,17,5,10,6,0,36,8,4,2,2,1,8,6,0
11226,2,224,2,17,6,6,10,0,8,36,4,1,3,1,9,2,0
11226,2,224,2,17,7,10,6,0,36,8,4,2,2,3,8,13,0
11226,2,224,2,17,8,6,10,0,8,36,4,2,2,1,8,1,0
11226,2,224,2,17,9,10,6,0,36,8,4,1,2,1,0,2,0
11228,2,224,2,19,1,8,10,0,8,36,1,1,2,4,2,15,1
11228,2,224,2,19,2,10,8,0,36,8,2,1,1,3,9,10,2
11228,2,224,2,19,3,8,10,0,8,36,4,2,2,1,8,1,0
11228,2,224,2,19,4,10,8,0,36,8,4,2,2,1,8,6,0
11228,2,224,2,19,5,8,10,0,8,36,4,2,2,1,9,6,0
11228,2,224,2,19,6,10,8,0,36,8,4,2,2,1,8,6,0
11228,2,224,2,19,7,8,10,0,8,36,4,1,3,1,9,2,0
11228,2,224,2,19,8,10,8,0,36,8,4,2,1,3,8,13,0
11228,2,224,2,19,9,8,10,0,8,36,4,2,2,1,0,1,0
11229,2,224,3,1,1,0,0,0,8,36,1,1,2,2,2,15,1
11229,2,224,3,1,2,0,0,0,36,8,2,2,1,2,2,11,2
11229,2,224,3,1,3,0,0,0,8,36,4,1,1,2,2,11,0
11229,2,224,3,1,4,0,0,0,36,8,4,2,2,2,9,10,0
11229,2,224,3,1,5,0,0,0,8,36,4,2,1,1,0,1,0
11230,2,224,3,2,1,0,1,0,8,36,1,1,3,1,9,15,1
11230,2,224,3,2,2,1,0,0,36,8,2,2,2,1,9,1,2
11230,2,224,3,2,3,0,1,0,8,36,4,2,3,1,7,6,0
11230,2,224,3,2,4,1,0,0,36,8,4,1,3,1,4,5,0
11230,2,224,3,2,5,0,1,0,8,36,4,1,0,0,0,0,0
11231,2,224,3,3,1,2,0,1,36,8,1,1,2,3,2,15,1
11231,2,224,3,3,2,0,2,1,8,36,2,1,1,3,8,10,2
11231,2,224,3,3,3,2,0,1,36,8,4,2,2,1,9,1,0
11231,2,224,3,3,4,0,2,1,8,36,4,2,2,3,8,13,0
11231,2,224,3,3,5,2,0,1,36,8,4,1,3,1,7,1,0
11231,2,224,3,3,6,0,2,1,8,36,4,1,1,3,0,13,0
11232,2,224,3,4,1,3,0,0,36,8,1,1,1,5,5,15,1
11232,2,224,3,4,2,0,3,0,8,36,2,1,2,1,7,1,2
11232,2,224,3,4,3,3,0,0,36,8,4,1,3,1,7,5,0
11232,2,224,3,4,4,0,3,0,8,36,4,1,3,1,7,5,0
11232,2,224,3,4,5,3,0,0,36,8,4,1,0,0,0,5,0
11233,2,224,3,5,1,1,3,0,8,36,1,1,2,2,1,15,1
11233,2,224,3,5,2,3,1,0,36,8,2,1,2,2,9,10,2
11233,2,224,3,5,3,1,3,0,8,36,4,2,2,1,8,1,0
11233,2,224,3,5,4,3,1,0,36,8,4,2,2,3,6,13,0
11233,2,224,3,5,5,1,3,0,8,36,4,2,2,1,8,1,0
11233,2,224,3,5,6,3,1,0,36,8,4,2,2,1,9,6,0
11233,2,224,3,5,7,1,3,0,8,36,4,2,3,1,8,6,0
11233,2,224,3,5,8,3,1,0,36,8,4,2,3,1,9,6,0
11233,2,224,3,5,9,1,3,0,8,36,4,2,2,1,0,6,0
11234,2,224,3,6,1,1,4,1,8,36,1,1,2,4,9,16,1
11234,2,224,3,6,2,4,1,1,36,8,2,1,3,1,7,1,2
11234,2,224,3,6,3,1,4,1,8,36,4,1,3,1,7,5,0
11234,2,224,3,6,4,4,1,1,36,8,4,1,0,0,0,0,0
11235,2,224,3,7,1,4,2,1,36,8,1,1,2,4,2,15,1
11235,2,224,3,7,2,2,4,1,8,36,2,1,1,3,5,10,2
11235,2,224,3,7,3,4,2,1,36,8,4,1,2,1,8,1,0
11235,2,224,3,7,4,2,4,1,8,36,4,1,2,3,8,13,0
11235,2,224,3,7,5,4,2,1,36,8,4,1,3,1,9,1,0
11235,2,224,3,7,6,2,4,1,8,36,4,2,0,0,0,0,0
11236,2,224,3,8,1,5,2,1,36,8,1,1,3,4,9,15,1
11236,2,224,3,8,2,2,5,1,8,36,2,2,2,1,8,1,2
11236,2,224,3,8,3,5,2,1,36,8,4,2,2,1,9,6,0
11236,2,224,3,8,4,2,5,1,8,36,4,2,3,1,7,6,0
11236,2,224,3,8,5,5,2,1,36,8,4,1,2,1,7,5,0
11236,2,224,3,8,6,2,5,1,8,36,4,1,3,1,8,2,0
11236,2,224,3,8,7,5,2,1,36,8,4,2,2,1,9,6,0
11236,2,224,3,8,8,2,5,1,8,36,4,2,0,0,0,6,0
11237,2,224,3,9,1,2,6,0,8,36,1,1,2,3,2,16,1
11237,2,224,3,9,2,6,2,0,36,8,2,1,2,2,9,10,2
11237,2,224,3,9,3,2,6,0,8,36,4,2,2,1,0,1,0
11238,2,224,3,10,1,2,7,0,8,36,1,1,2,5,1,15,1
11238,2,224,3,10,2,7,2,0,36,8,2,1,1,2,5,11,2
11238,2,224,3,10,3,2,7,0,8,36,4,1,0,0,0,1,0
11239,2,224,3,11,1,8,2,1,36,8,1,1,2,5,2,16,1
11239,2,224,3,11,2,2,8,1,8,36,2,1,1,2,0,10,2
11240,2,224,3,12,1,9,2,1,36,8,1,1,1,5,2,16,1
11240,2,224,3,12,2,2,9,1,8,36,2,1,1,2,2,11,2
11240,2,224,3,12,3,9,2,1,36,8,4,2,2,2,9,10,0
11240,2,224,3,12,4,2,9,1,8,36,4,2,2,1,8,1,0
11240,2,224,3,12,5,9,2,1,36,8,4,2,2,1,8,6,0
11240,2,224,3,12,6,2,9,1,8,36,4,2,3,1,7,6,0
11240,2,224,3,12,7,9,2,1,36,8,4,1,3,1,4,5,0
11240,2,224,3,12,8,2,9,1,8,36,4,1,0,0,0,5,0
11241,2,224,3,13,1,2,10,1,8,36,1,1,1,5,2,15,1
11241,2,224,3,13,2,10,2,1,36,8,2,2,2,4,9,4,2
11241,2,224,3,13,3,2,10,1,8,36,4,2,2,1,7,6,0
11241,2,224,3,13,4,10,2,1,36,8,4,1,2,1,0,2,0
11242,2,224,3,14,1,3,10,0,8,36,1,1,2,5,2,15,1
11242,2,224,3,14,2,10,3,0,36,8,2,2,1,2,9,10,2
11242,2,224,3,14,3,3,10,0,8,36,4,2,2,1,7,1,0
11242,2,224,3,14,4,10,3,0,36,8,4,1,3,1,7,2,0
11242,2,224,3,14,5,3,10,0,8,36,4,1,2,1,0,2,0
11243,2,226,1,1,1,0,0,1,49,8,1,1,1,5,3,16,1
11243,2,226,1,1,2,0,0,1,8,49,2,2,1,1,7,7,1
11243,2,226,1,1,3,0,0,1,49,8,4,1,1,1,0,13,0
11243,2,226,1,1,4,0,0,1,8,49,4,1,0,0,0,0,0
11244,2,226,1,3,1,0,2,1,8,49,1,1,1,2,9,15,1
11244,2,226,1,3,2,2,0,1,49,8,2,2,1,1,9,6,1
11244,2,226,1,3,3,0,2,1,8,49,4,2,1,1,0,6,0
11244,2,226,1,3,4,2,0,1,49,8,4,2,2,1,8,6,0
11244,2,226,1,3,5,0,2,1,8,49,4,1,3,1,9,1,0
11244,2,226,1,3,6,2,0,1,49,8,4,2,3,1,7,13,0
11244,2,226,1,3,7,0,2,1,8,49,4,1,2,1,8,1,0
11244,2,226,1,3,8,2,0,1,49,8,4,1,2,1,9,3,0
11244,2,226,1,3,9,0,2,1,8,49,4,2,2,1,7,1,0
11244,2,226,1,3,10,2,0,1,49,8,4,1,1,1,5,13,0
11244,2,226,1,3,11,0,2,1,8,49,4,1,2,1,7,1,0
11244,2,226,1,3,12,2,0,1,49,8,4,1,2,1,0,13,0
11245,2,226,1,4,1,1,2,0,8,49,1,1,1,2,1,15,1
11245,2,226,1,4,2,2,1,0,49,8,2,2,1,2,4,10,2
11245,2,226,1,4,3,1,2,0,8,49,4,1,1,1,9,1,0
11245,2,226,1,4,4,2,1,0,49,8,4,2,2,1,9,6,0
11245,2,226,1,4,5,1,2,0,8,49,4,2,2,1,0,6,0
11246,2,226,1,5,1,3,1,0,49,8,1,1,1,2,1,16,1
11246,2,226,1,5,2,1,3,0,8,49,2,1,1,2,9,10,1
11246,2,226,1,5,3,3,1,0,49,8,4,2,1,1,9,1,0
11246,2,226,1,5,4,1,3,0,8,49,4,2,2,1,8,5,0
11246,2,226,1,5,5,3,1,0,49,8,4,2,1,3,4,13,0
11246,2,226,1,5,6,1,3,0,8,49,4,1,3,1,7,1,0
11246,2,226,1,5,7,3,1,0,49,8,4,1,0,0,0,13,0
11247,2,226,1,6,1,3,2,1,49,8,1,1,1,5,6,16,1
11247,2,226,1,6,2,2,3,1,8,49,2,2,1,1,0,1,1
11248,2,226,1,7,1,2,4,1,8,49,1,1,2,3,9,15,1
11248,2,226,1,7,2,4,2,1,49,8,2,2,2,1,0,6,1
11249,2,226,1,8,1,3,4,1,8,49,1,1,2,1,8,15,1
11249,2,226,1,8,2,4,3,1,49,8,2,1,2,1,8,1,1
11249,2,226,1,8,3,3,4,1,8,49,4,1,2,1,8,5,0
11249,2,226,1,8,4,4,3,1,49,8,4,2,2,1,0,13,0
11250,2,226,1,9,1,4,4,1,49,8,1,1,1,5,1,16,3
11250,2,226,1,9,2,4,4,1,8,49,2,1,1,2,0,11,1
11251,2,226,1,10,1,5,4,0,49,8,1,1,1,5,2,16,2
11251,2,226,1,10,2,4,5,0,8,49,2,1,1,2,9,10,2
11251,2,226,1,10,3,5,4,0,49,8,4,1,1,1,0,1,0
11252,2,226,1,11,1,5,5,0,8,49,1,1,2,1,9,15,1
11252,2,226,1,11,2,5,5,0,49,8,2,2,2,1,7,6,1
11252,2,226,1,11,3,5,5,0,8,49,4,1,2,1,7,1,0
11252,2,226,1,11,4,5,5,0,49,8,4,1,3,1,4,5,0
11252,2,226,1,11,5,5,5,0,8,49,4,0,0,0,0,0,0
11253,2,226,1,12,1,5,6,0,8,49,1,1,2,2,9,16,1
11253,2,226,1,12,2,6,5,0,49,8,2,1,1,1,8,1,1
11253,2,226,1,12,3,5,6,0,8,49,4,1,3,1,0,5,0
11254,2,226,1,13,1,7,5,1,49,8,1,1,1,5,3,16,2
11254,2,226,1,13,2,5,7,1,8,49,2,2,1,2,0,11,1
11255,2,226,1,14,1,8,5,1,49,8,1,1,1,3,1,16,3
11255,2,226,1,14,2,5,8,1,8,49,2,1,3,1,0,7,1
11256,2,226,1,15,1,5,9,1,8,49,1,1,1,5,5,16,1
11256,2,226,1,15,2,9,5,1,49,8,2,2,1,2,9,10,1
11256,2,226,1,15,3,5,9,1,8,49,4,2,2,1,8,1,0
11256,2,226,1,15,4,9,5,1,49,8,4,2,1,1,7,13,0
11256,2,226,1,15,5,5,9,1,8,49,4,1,3,1,7,1,0
11256,2,226,1,15,6,9,5,1,49,8,4,1,2,1,0,13,0
11257,2,226,1,16,1,6,9,1,8,49,1,1,1,5,1,16,1
11257,2,226,1,16,2,9,6,1,49,8,2,2,1,2,9,4,2
11257,2,226,1,16,3,6,9,1,8,49,4,1,3,1,0,1,0
11257,2,226,1,16,4,9,6,1,49,8,4,2,0,0,0,0,0
11258,2,226,1,17,1,9,7,1,49,8,1,1,1,5,1,16,3
11258,2,226,1,17,2,7,9,1,8,49,2,1,2,1,9,1,1
11258,2,226,1,17,3,9,7,1,49,8,4,2,3,1,9,6,0
11258,2,226,1,17,4,7,9,1,8,49,4,2,3,1,9,5,0
11258,2,226,1,17,5,9,7,1,49,8,4,2,3,1,7,6,0
11258,2,226,1,17,6,7,9,1,8,49,4,1,2,1,0,1,0
11259,2,226,1,18,1,10,7,1,49,8,1,1,1,5,2,16,3
11259,2,226,1,18,2,7,10,1,8,49,2,1,2,2,0,10,1
11260,2,226,2,1,1,0,0,1,8,49,1,1,1,2,1,15,1
11260,2,226,2,1,2,0,0,1,49,8,2,1,1,2,2,11,1
11260,2,226,2,1,3,0,0,1,8,49,4,1,1,2,8,10,0
11260,2,226,2,1,4,0,0,1,49,8,4,2,2,1,8,1,0
